T;Ax;Ay;Az;CLASS
193841.00;1.25;-0.18;0.82;Positive
193891.00;1.67;0.27;0.85;Positive
193941.00;0.31;0.90;1.33;Positive
193990.00;-0.58;0.99;1.24;Positive
194041.00;-0.48;0.98;1.09;Positive
194091.00;-0.06;0.12;0.70;Positive
194141.00;1.55;-0.30;1.14;Positive
194209.00;1.26;1.17;1.23;Positive
194260.00;-0.29;0.87;0.86;Positive
194308.00;-1.30;1.22;1.17;Positive
194359.00;-1.01;0.65;0.54;Positive
194407.00;0.58;-0.10;0.54;Positive
194457.00;1.40;0.17;0.74;Positive
194507.00;0.35;1.75;1.20;Positive
194557.00;-0.72;0.69;0.86;Positive
194607.00;-0.92;1.10;0.99;Positive
194657.00;-0.75;0.28;0.77;Positive
194707.00;1.33;-0.11;0.55;Positive
194757.00;1.65;0.95;1.62;Positive
194807.00;-0.60;1.17;1.31;Positive
194857.00;-0.66;0.76;0.41;Positive
194907.00;-0.53;0.99;1.18;Positive
194956.00;0.54;0.63;1.24;Positive
195007.00;1.46;-0.04;0.78;Positive
195074.00;0.91;0.73;1.25;Positive
195123.00;-0.94;1.49;1.34;Positive
195173.00;-0.71;0.89;0.38;Positive
195223.00;0.47;0.12;0.98;Positive
195273.00;1.63;0.05;0.49;Positive
195323.00;1.15;0.41;0.90;Positive
195373.00;-0.26;1.16;1.20;Positive
195423.00;-0.62;1.04;0.34;Positive
195473.00;-0.27;0.16;0.90;Positive
195523.00;0.56;0.22;1.42;Positive
195574.00;0.81;0.94;1.72;Positive
195622.00;-0.54;0.82;1.79;Positive
195673.00;-1.42;0.37;0.32;Positive
195722.00;-0.33;0.30;1.08;Positive
195773.00;1.42;0.31;1.28;Positive
195823.00;0.70;0.85;1.58;Positive
195889.00;-1.11;1.00;1.13;Positive
195940.00;-1.25;0.86;0.52;Positive
195989.00;0.02;0.45;1.21;Positive
196040.00;1.65;-0.04;1.37;Positive
196089.00;1.40;1.72;2.00;Positive
196139.00;-1.50;1.14;0.98;Positive
196189.00;-1.56;1.26;0.69;Positive
196239.00;1.23;0.23;0.85;Positive
196289.00;2.00;1.54;0.90;Positive
196339.00;-1.40;1.60;0.56;Positive
196389.00;-1.74;1.61;0.15;Positive
196439.00;1.14;0.86;0.76;Positive
196490.00;2.00;-1.41;-0.34;Positive
196539.00;0.10;1.36;-0.04;Positive
196588.00;-2.00;2.00;-0.33;Positive
196639.00;0.05;0.71;0.22;Positive
196705.00;2.00;-1.55;-0.39;Positive
196755.00;0.15;0.51;-0.28;Positive
196805.00;-2.00;2.00;-0.63;Positive
196855.00;-0.42;1.20;-0.15;Positive
196905.00;2.00;-1.42;0.41;Positive
196955.00;0.47;-0.12;-1.42;Positive
197005.00;-0.84;2.00;-0.07;Positive
197055.00;-0.88;1.89;-0.39;Positive
197105.00;2.00;-0.91;0.66;Positive
197155.00;1.26;-1.35;0.09;Positive
197207.00;0.07;1.31;-0.18;Positive
197256.00;-1.32;1.94;-0.78;Positive
197307.00;1.00;0.58;0.08;Positive
197355.00;2.00;-2.00;-0.46;Positive
197406.00;0.09;1.28;0.16;Positive
197456.00;-1.63;2.00;-0.56;Positive
197521.00;0.15;1.63;-0.21;Positive
197572.00;2.00;-0.75;0.09;Positive
197622.00;0.88;-1.44;-0.82;Positive
197672.00;0.25;0.92;-0.19;Positive
197721.00;-0.51;1.76;-0.22;Positive
197772.00;0.78;1.43;-0.12;Positive
197821.00;1.33;-1.25;1.49;Positive
197872.00;1.76;-1.29;-1.72;Positive
197921.00;0.47;0.87;0.47;Positive
197971.00;-0.05;2.00;0.35;Positive
198021.00;0.72;1.01;-0.01;Positive
198071.00;1.63;-0.86;0.50;Positive
198121.00;0.82;-0.96;-1.10;Positive
198172.00;0.44;0.92;0.98;Positive
198221.00;0.22;2.00;0.32;Positive
198272.00;1.54;0.21;0.36;Positive
198338.00;1.42;-1.12;-0.95;Positive
198387.00;0.36;0.27;-0.99;Positive
198438.00;0.59;1.55;1.81;Positive
198487.00;0.99;0.67;0.01;Positive
198537.00;1.78;-1.60;-1.44;Positive
198587.00;0.30;0.75;-0.94;Positive
198637.00;0.45;1.47;2.00;Positive
198687.00;0.86;0.42;-0.33;Positive
198737.00;1.64;-0.58;-0.55;Positive
198786.00;0.57;0.41;-0.28;Positive
198837.00;0.77;0.98;1.93;Positive
198887.00;1.45;0.06;-0.41;Positive
198937.00;1.08;0.42;-1.68;Positive
198986.00;0.53;0.43;0.22;Positive
199037.00;0.36;1.92;0.79;Positive
199087.00;2.00;-0.63;-1.52;Positive
199137.00;0.86;0.65;0.09;Positive
199204.00;0.09;2.00;2.00;Positive
199254.00;0.14;0.78;-0.52;Positive
199304.00;2.00;-0.49;-0.40;Positive
199353.00;0.86;0.39;0.70;Positive
199403.00;-0.38;2.00;0.05;Positive
199453.00;0.66;0.76;-0.27;Positive
199503.00;1.56;-0.84;0.15;Positive
199553.00;0.78;0.43;0.90;Positive
199603.00;-0.03;2.00;0.84;Positive
199652.00;0.33;0.59;-0.19;Positive
199703.00;1.70;-0.83;0.12;Positive
199753.00;0.78;0.37;0.67;Positive
199803.00;0.06;2.00;1.37;Positive
199853.00;0.08;0.64;-0.01;Positive
199903.00;2.00;-1.26;0.77;Positive
199953.00;0.43;0.58;1.13;Positive
200019.00;-0.14;1.68;1.66;Positive
200070.00;-0.11;0.08;-0.14;Positive
200119.00;2.00;-0.54;0.35;Positive
200169.00;-0.19;0.89;1.42;Positive
200219.00;-0.71;1.91;1.34;Positive
200269.00;0.50;-0.55;-0.19;Positive
200319.00;2.00;-0.52;0.55;Positive
200369.00;0.93;0.82;1.70;Positive
200418.00;-0.33;2.00;0.40;Positive
200469.00;0.91;-1.27;-0.16;Positive
200519.00;1.71;-0.00;0.13;Positive
200569.00;0.16;0.94;1.42;Positive
200619.00;-0.43;2.00;0.93;Positive
200669.00;0.82;-1.14;-1.08;Positive
200718.00;1.72;-0.41;0.58;Positive
200769.00;-0.48;1.98;2.00;Positive
200835.00;-0.81;2.00;0.78;Positive
200885.00;1.06;-1.79;-1.22;Positive
200935.00;1.29;-0.30;0.24;Positive
200985.00;-0.92;2.00;2.00;Positive
201035.00;-0.30;1.97;0.68;Positive
201085.00;1.13;-0.89;0.14;Positive
201135.00;1.62;-0.53;-0.59;Positive
201185.00;0.09;0.97;1.54;Positive
201235.00;0.14;2.00;0.81;Positive
201284.00;0.56;-0.76;-0.10;Positive
201335.00;1.93;-0.69;-1.12;Positive
201384.00;-0.09;0.54;1.11;Positive
201435.00;0.43;2.00;1.04;Positive
201485.00;0.56;-0.18;0.02;Positive
201535.00;1.81;-0.61;-0.68;Positive
201584.00;0.24;0.78;0.96;Positive
201635.00;0.20;1.82;0.73;Positive
201701.00;0.55;-1.22;-0.39;Positive
201751.00;1.67;0.15;-0.35;Positive
201801.00;1.43;1.55;1.37;Positive
201851.00;-0.12;1.53;0.41;Positive
201901.00;1.08;-0.86;-0.30;Positive
201951.00;1.19;0.25;0.22;Positive
202001.00;0.48;1.49;1.82;Positive
202051.00;0.09;1.31;0.39;Positive
202101.00;1.03;-1.13;-0.72;Positive
202150.00;0.95;0.30;0.18;Positive
202201.00;0.61;1.76;1.24;Positive
202251.00;-0.12;0.94;0.39;Positive
202301.00;1.18;-0.84;-0.26;Positive
202351.00;0.79;0.66;0.92;Positive
202401.00;0.16;1.24;1.26;Positive
202451.00;-0.17;1.17;0.96;Positive
202517.00;1.72;-1.05;0.22;Positive
202567.00;1.50;-0.07;-0.23;Positive
202617.00;0.16;0.77;1.36;Positive
202667.00;-0.04;2.00;1.11;Positive
202716.00;0.42;-0.42;-0.42;Positive
202767.00;2.00;-0.49;0.20;Positive
202817.00;0.14;0.76;1.41;Positive
202867.00;0.31;2.00;1.02;Positive
202917.00;0.44;-0.38;-0.46;Positive
202967.00;2.00;-0.92;0.36;Positive
203016.00;0.22;1.20;1.38;Positive
203068.00;-0.26;1.90;1.27;Positive
203116.00;0.10;0.30;0.32;Positive
203168.00;1.46;-0.73;-0.02;Positive
203216.00;0.87;0.16;0.20;Positive
203267.00;0.41;1.03;1.08;Positive
203333.00;0.19;1.52;0.77;Positive
203383.00;0.59;-0.13;0.04;Positive
203433.00;1.52;-0.48;-0.12;Positive
203483.00;0.81;0.27;0.57;Positive
203533.00;0.21;0.86;1.36;Positive
203583.00;-0.16;1.50;0.99;Positive
203633.00;0.56;-0.45;-0.04;Positive
203683.00;1.76;-0.42;0.43;Positive
203733.00;0.49;0.69;1.19;Positive
203782.00;-0.32;1.23;1.14;Positive
203833.00;-0.30;0.77;0.76;Positive
203882.00;0.89;-0.10;0.33;Positive
203933.00;1.95;-0.30;0.78;Positive
203982.00;0.29;0.74;1.59;Positive
204033.00;-0.10;0.64;1.72;Positive
204082.00;-0.29;0.61;0.64;Positive
204133.00;0.64;-0.19;0.59;Positive
204200.00;0.84;-0.14;1.03;Positive
204249.00;0.23;0.60;1.34;Positive
204300.00;-0.28;0.30;0.88;Positive
204349.00;-0.16;0.49;1.13;Positive
204399.00;0.03;0.10;0.84;Positive
204449.00;-0.08;0.04;0.76;Positive
204499.00;-0.03;0.10;0.79;Positive
204548.00;0.12;0.45;1.17;Positive
204599.00;0.14;-0.06;0.91;Positive
204648.00;-2.00;-0.95;2.00;Positive
204699.00;-0.27;-1.05;0.95;Positive
204748.00;0.04;0.08;1.02;Positive
204800.00;-0.01;0.05;1.01;Positive
204848.00;-0.06;0.04;1.11;Positive
204899.00;-0.14;-0.02;1.18;Positive
204949.00;-0.02;-0.04;1.07;Negative
205015.00;0.02;0.04;1.02;Negative
205065.00;-0.01;0.01;1.03;Negative
205115.00;0.00;-0.00;1.02;Negative
205165.00;-0.01;0.02;1.02;Negative
205215.00;-0.01;0.02;1.04;Negative
205265.00;0.01;0.03;1.03;Negative
205314.00;-0.02;0.02;1.02;Negative
205365.00;-0.01;0.02;1.03;Negative
205415.00;-0.00;0.02;1.03;Negative
205465.00;-0.02;0.03;1.02;Negative
205514.00;-0.00;0.02;1.04;Negative
205565.00;-0.01;0.02;1.02;Negative
205614.00;-0.01;0.02;1.03;Negative
205665.00;-0.01;0.03;1.02;Negative
205714.00;-0.02;0.02;1.02;Negative
205765.00;-0.01;0.03;1.02;Negative
205831.00;-0.01;0.02;1.03;Negative
205881.00;0.00;0.02;1.02;Negative
205932.00;-0.01;0.03;1.02;Negative
205981.00;-0.01;0.03;1.03;Negative
206031.00;0.00;0.03;1.01;Negative
206081.00;-0.02;0.03;1.03;Negative
206131.00;0.00;0.03;1.03;Negative
206180.00;-0.02;0.02;1.03;Negative
206231.00;-0.00;0.02;1.01;Negative
206280.00;-0.00;0.02;1.03;Negative
206332.00;-0.02;0.01;1.03;Negative
206381.00;-0.01;0.03;1.04;Negative
206432.00;-0.01;0.04;1.03;Negative
206481.00;0.00;0.02;1.03;Negative
206531.00;-0.01;0.02;1.02;Negative
206581.00;-0.01;0.02;1.04;Negative
206648.00;-0.01;0.01;1.01;Negative
206698.00;-0.00;0.02;1.03;Negative
206747.00;-0.00;0.02;1.02;Negative
206797.00;-0.02;0.01;1.04;Negative
206847.00;0.00;0.01;1.02;Negative
206897.00;-0.01;0.02;1.04;Negative
206946.00;0.00;0.03;1.04;Negative
206997.00;-0.01;0.02;1.03;Negative
207047.00;-0.01;0.02;1.03;Negative
207097.00;-0.01;0.04;1.03;Negative
207148.00;-0.00;0.01;1.02;Negative
207198.00;-0.01;0.02;1.03;Negative
207247.00;0.00;0.02;1.02;Negative
207300.00;-0.01;0.02;1.03;Negative
207347.00;-0.00;0.01;1.06;Negative
207397.00;-0.02;0.03;1.03;Negative
207447.00;-0.01;0.03;1.03;Negative
207498.00;0.01;0.01;1.01;Negative
207563.00;-0.01;0.02;1.02;Negative
207613.00;0.01;0.03;1.03;Negative
207663.00;-0.00;0.04;1.01;Negative
207713.00;-0.00;0.02;1.01;Negative
207764.00;-0.01;0.04;1.03;Negative
207813.00;0.00;0.03;1.03;Negative
207863.00;-0.01;0.02;1.02;Negative
207913.00;-0.01;0.02;1.02;Negative
207963.00;-0.01;0.03;1.03;Negative
208014.00;-0.01;0.03;1.03;Negative
208064.00;0.01;0.02;1.02;Negative
208114.00;-0.01;0.02;1.02;Negative
208164.00;0.01;0.03;1.03;Negative
208214.00;-0.01;0.02;1.02;Negative
208264.00;-0.00;0.02;1.03;Negative
208331.00;-0.01;0.02;1.02;Negative
208380.00;-0.00;0.03;1.03;Negative
208431.00;-0.02;0.02;1.03;Negative
208480.00;-0.01;0.03;1.03;Negative
208530.00;-0.02;0.02;1.02;Negative
208579.00;-0.00;0.02;1.03;Negative
208630.00;-0.00;0.02;1.02;Negative
208678.00;-0.01;0.01;1.02;Negative
208729.00;-0.01;0.02;1.04;Negative
208778.00;-0.01;0.04;1.02;Negative
208830.00;-0.01;0.02;1.03;Negative
208878.00;-0.01;0.02;1.02;Negative
208929.00;-0.00;0.03;1.02;Negative
208980.00;0.00;0.04;1.01;Negative
209028.00;-0.00;0.01;1.04;Negative
209096.00;-0.01;0.02;1.03;Negative
209145.00;-0.01;0.02;1.03;Negative
209195.00;-0.01;0.01;1.02;Negative
209245.00;0.00;0.02;1.03;Negative
209296.00;-0.02;0.02;1.02;Negative
209345.00;-0.01;0.02;1.03;Negative
209395.00;-0.01;0.03;1.01;Negative
209445.00;-0.00;0.02;1.04;Negative
209495.00;-0.00;0.02;1.05;Negative
209544.00;-0.00;0.03;1.02;Negative
209595.00;0.00;0.03;1.04;Negative
209644.00;-0.02;0.01;1.05;Negative
209695.00;-0.00;0.03;1.02;Negative
209744.00;-0.00;0.02;1.02;Negative
209795.00;-0.00;0.00;1.02;Negative
209844.00;-0.02;0.01;1.05;Negative
209895.00;-0.01;0.02;1.02;Negative
209961.00;-0.00;0.03;1.03;Negative
210011.00;-0.00;0.02;1.01;Negative
210061.00;-0.00;0.03;1.01;Negative
210110.00;0.00;0.03;1.01;Negative
210161.00;-0.02;0.02;1.03;Negative
210210.00;-0.00;0.03;1.03;Negative
210261.00;-0.01;0.02;1.01;Negative
210310.00;-0.00;0.03;1.03;Negative
210361.00;-0.01;0.01;1.02;Negative
210411.00;0.01;0.04;1.05;Negative
210461.00;0.01;0.01;0.99;Negative
210510.00;-0.01;0.02;1.05;Negative
210561.00;-0.00;0.01;1.01;Negative
210610.00;-0.01;0.03;1.03;Negative
210661.00;-0.01;0.02;1.03;Negative
210710.00;-0.01;0.02;1.01;Negative
210777.00;-0.01;0.02;1.02;Negative
210827.00;-0.01;0.02;1.02;Negative
210877.00;0.00;0.03;1.03;Negative
210927.00;-0.01;0.01;1.02;Negative
210976.00;-0.02;0.02;1.02;Negative
211027.00;0.00;0.02;1.03;Negative
211076.00;-0.01;0.01;1.02;Negative
211127.00;0.00;0.03;1.03;Negative
211177.00;-0.00;0.02;1.03;Negative
211227.00;0.00;0.01;1.00;Negative
211276.00;-0.00;0.02;1.04;Negative
211327.00;-0.00;0.01;1.03;Negative
211377.00;0.00;0.02;1.03;Negative
211427.00;-0.02;0.03;1.04;Negative
211476.00;0.01;0.04;1.03;Negative
211526.00;-0.00;0.02;1.03;Negative
211593.00;-0.01;0.02;1.03;Negative
211643.00;0.01;0.03;1.02;Negative
211693.00;-0.01;0.02;1.02;Negative
211743.00;0.01;0.04;1.04;Negative
211793.00;-0.00;0.04;1.03;Negative
211843.00;-0.01;0.01;1.02;Negative
211893.00;0.01;0.03;1.03;Negative
211942.00;-0.00;0.01;1.02;Negative
211993.00;-0.01;0.02;1.02;Negative
212043.00;-0.02;0.02;1.02;Negative
212093.00;0.00;0.02;1.03;Negative
212143.00;-0.01;0.02;1.04;Negative
212192.00;-0.00;0.03;1.04;Negative
212242.00;-0.01;0.02;1.03;Negative
212293.00;-0.01;0.02;1.02;Negative
212342.00;-0.01;0.02;1.02;Negative
212393.00;0.00;0.02;1.02;Negative
212459.00;-0.00;0.04;1.03;Negative
212510.00;-0.00;0.02;1.02;Negative
212559.00;-0.00;0.02;1.02;Negative
212609.00;-0.02;0.02;1.02;Negative
212659.00;-0.01;0.01;1.01;Negative
212708.00;-0.01;0.03;1.02;Negative
212759.00;0.01;0.03;1.02;Negative
212808.00;-0.01;0.02;1.03;Negative
212859.00;-0.01;0.01;1.03;Negative
212908.00;0.00;0.03;1.03;Negative
212958.00;-0.01;0.02;1.03;Negative
213008.00;-0.01;0.02;1.03;Negative
213061.00;-0.02;0.03;1.03;Negative
213111.00;-0.01;0.03;1.02;Negative
213164.00;-0.02;0.03;1.03;Negative
213210.00;-0.01;0.02;1.01;Negative
213259.00;-0.00;0.02;1.03;Negative
213326.00;-0.01;0.02;1.03;Negative
213376.00;-0.01;0.03;1.03;Negative
213426.00;-0.00;0.02;1.03;Negative
213475.00;-0.01;0.02;1.02;Negative
213525.00;-0.00;0.03;1.01;Negative
213574.00;-0.01;0.02;1.03;Negative
213625.00;-0.01;0.03;1.03;Negative
213674.00;-0.00;0.02;1.03;Negative
213725.00;0.00;0.02;1.02;Negative
213774.00;-0.00;0.02;1.03;Negative
213825.00;-0.02;0.02;1.02;Negative
213874.00;-0.01;0.03;1.04;Negative
213925.00;-0.01;0.03;1.03;Negative
213974.00;-0.01;0.02;1.03;Negative
214024.00;-0.00;0.01;1.02;Negative
214092.00;-0.00;0.01;1.02;Negative
214141.00;-0.00;0.01;1.03;Negative
214192.00;-0.01;0.02;1.03;Negative
214242.00;-0.00;0.02;1.02;Negative
214292.00;0.00;0.03;1.03;Negative
214341.00;-0.01;0.02;1.03;Negative
214391.00;0.00;0.02;1.03;Negative
214440.00;-0.01;0.03;1.04;Negative
214491.00;-0.03;0.03;1.02;Negative
214540.00;-0.03;-0.00;1.04;Negative
214590.00;-0.01;0.03;1.00;Negative
214640.00;-0.01;0.02;1.02;Negative
214692.00;-0.01;0.03;1.04;Negative
214741.00;-0.02;0.03;1.01;Negative
214791.00;-0.00;0.03;1.04;Negative
214841.00;-0.02;0.02;1.03;Negative
214891.00;-0.01;0.02;1.03;Negative
214958.00;0.00;0.02;1.01;Negative
215007.00;-0.01;0.03;1.03;Negative
215057.00;-0.01;0.02;1.02;Negative
215108.00;-0.01;0.02;1.02;Negative
215159.00;-0.01;0.02;1.02;Negative
215208.00;-0.01;0.02;1.04;Negative
215258.00;0.00;0.02;1.02;Negative
215308.00;0.00;0.02;1.02;Negative
215358.00;-0.01;0.02;1.02;Negative
215408.00;-0.00;0.03;1.03;Negative
215458.00;-0.01;0.02;1.04;Negative
215507.00;0.00;0.02;1.01;Negative
215558.00;-0.01;0.03;1.04;Negative
215606.00;-0.02;0.01;1.02;Negative
215658.00;-0.01;0.03;1.02;Negative
215708.00;0.00;0.01;1.03;Negative
215758.00;-0.00;0.02;1.01;Negative
215824.00;-0.00;0.03;1.03;Negative
215873.00;0.01;0.03;1.02;Negative
215924.00;-0.02;0.02;1.02;Negative
215972.00;-0.01;0.01;1.03;Negative
216023.00;-0.00;0.02;1.01;Negative
216072.00;-0.00;0.02;1.02;Negative
216124.00;0.00;0.02;1.00;Negative
216172.00;-0.01;0.04;1.04;Negative
216223.00;-0.00;0.03;1.03;Negative
216274.00;-0.01;0.03;1.04;Negative
216324.00;-0.00;0.02;1.01;Negative
216373.00;-0.01;0.01;1.03;Negative
216423.00;-0.00;0.01;1.03;Negative
216473.00;-0.01;0.02;1.02;Negative
216523.00;-0.01;0.02;1.02;Negative
216574.00;-0.00;0.03;1.02;Negative
216639.00;0.00;0.03;1.03;Negative
216690.00;-0.01;0.02;1.02;Negative
216740.00;-0.01;0.02;1.02;Negative
216790.00;-0.01;0.03;1.02;Negative
216839.00;-0.01;0.03;1.03;Negative
216889.00;-0.01;0.02;1.04;Negative
216939.00;-0.01;0.02;1.02;Negative
216990.00;0.00;0.02;1.02;Negative
217039.00;0.00;0.01;1.02;Negative
217089.00;-0.01;0.01;1.03;Negative
217140.00;-0.01;0.02;1.01;Negative
217189.00;-0.02;0.03;1.02;Negative
217238.00;-0.00;0.02;1.03;Negative
217289.00;-0.00;0.02;1.03;Negative
217338.00;-0.01;0.03;1.02;Negative
217389.00;-0.02;0.04;1.03;Negative
217456.00;-0.02;0.02;1.03;Negative
217507.00;-0.01;0.02;1.00;Negative
217555.00;-0.01;0.02;1.03;Negative
217604.00;0.00;0.01;1.03;Negative
217655.00;-0.00;0.02;1.02;Negative
217705.00;-0.01;0.02;1.03;Negative
217755.00;-0.01;0.03;1.02;Negative
217805.00;-0.01;0.01;1.03;Negative
217856.00;0.00;0.04;1.03;Negative
217904.00;0.00;0.02;1.04;Negative
217955.00;-0.01;0.02;1.02;Negative
218005.00;-0.02;0.02;1.02;Negative
218058.00;-0.00;0.03;1.02;Negative
218105.00;-0.01;0.03;1.03;Negative
218156.00;-0.01;0.02;1.02;Negative
218205.00;-0.01;0.01;1.02;Negative
218256.00;-0.01;0.03;1.03;Negative
218323.00;-0.01;0.02;1.04;Negative
218372.00;-0.01;0.02;1.04;Negative
218423.00;-0.01;0.02;1.03;Negative
218472.00;-0.00;0.03;1.03;Negative
218522.00;0.01;0.03;0.99;Negative
218571.00;-0.01;0.04;1.03;Negative
218622.00;-0.01;0.02;1.03;Negative
218671.00;-0.01;0.01;1.03;Negative
218721.00;-0.01;0.03;1.02;Negative
218772.00;0.00;0.02;1.04;Negative
218822.00;0.00;0.03;1.02;Negative
218872.00;-0.01;0.02;1.02;Negative
218922.00;0.00;0.02;1.02;Negative
218971.00;-0.02;0.02;1.03;Negative
219021.00;-0.02;0.00;1.01;Negative
219071.00;-0.01;0.01;1.03;Negative
219136.00;-0.02;0.03;1.04;Negative
219188.00;-0.01;0.03;1.02;Negative
219236.00;-0.01;0.02;1.02;Negative
219288.00;-0.01;0.01;1.03;Negative
219336.00;-0.00;0.04;1.02;Negative
219387.00;0.01;0.02;1.03;Negative
219437.00;-0.02;0.01;1.02;Negative
219488.00;0.00;0.02;1.03;Negative
219537.00;-0.00;0.02;1.03;Negative
219587.00;-0.01;0.01;1.02;Negative
219637.00;-0.02;0.03;1.03;Negative
219687.00;0.00;0.02;1.02;Negative
219737.00;-0.01;0.03;1.02;Negative
219787.00;-0.01;0.02;1.01;Negative
219837.00;-0.01;0.02;1.03;Negative
219887.00;-0.00;0.03;1.03;Negative
219954.00;-0.02;0.03;1.02;Negative
220003.00;-0.01;0.02;1.01;Negative
220054.00;-0.00;0.03;1.01;Negative
220103.00;-0.02;0.03;1.02;Negative
220154.00;-0.01;0.02;1.02;Negative
220203.00;-0.01;0.02;1.03;Negative
220253.00;-0.00;0.01;1.02;Negative
220304.00;0.00;0.03;1.02;Negative
220354.00;-0.01;0.02;1.01;Negative
220403.00;-0.00;0.02;1.03;Negative
220453.00;-0.00;0.03;0.99;Negative
220503.00;-0.02;0.02;1.02;Negative
220554.00;-0.01;0.02;1.02;Negative
220603.00;-0.00;0.01;1.03;Negative
220652.00;-0.02;0.03;1.03;Negative
220719.00;-0.01;0.01;1.04;Negative
220770.00;-0.01;0.02;1.01;Negative
220819.00;-0.01;0.01;1.03;Negative
220870.00;0.01;0.02;1.02;Negative
220920.00;-0.01;0.03;1.04;Negative
220969.00;-0.01;0.03;1.02;Negative
221020.00;-0.01;0.03;1.03;Negative
221069.00;-0.00;0.02;1.03;Negative
221120.00;-0.01;0.01;1.03;Negative
221169.00;-0.01;0.02;1.01;Negative
221220.00;-0.01;0.02;1.04;Negative
221269.00;-0.00;0.01;1.03;Negative
221318.00;-0.01;0.02;1.03;Negative
221369.00;-0.01;0.03;1.03;Negative
221419.00;-0.01;0.01;1.02;Negative
221469.00;-0.00;0.02;1.03;Negative
221519.00;-0.02;0.02;1.02;Negative
221586.00;-0.02;0.03;1.03;Negative
221636.00;-0.01;0.02;1.02;Negative
221686.00;-0.02;0.01;1.02;Negative
221736.00;-0.02;0.02;1.03;Negative
221786.00;-0.01;0.04;1.02;Negative
221835.00;-0.00;0.03;1.03;Negative
221886.00;-0.01;0.02;1.06;Negative
221935.00;0.01;0.02;1.01;Negative
221985.00;-0.01;0.01;1.04;Negative
222035.00;-0.01;0.02;1.03;Negative
222085.00;-0.00;0.02;1.02;Negative
222134.00;-0.01;0.03;1.02;Negative
222185.00;-0.01;0.02;1.01;Negative
222235.00;-0.01;0.02;1.04;Negative
222285.00;-0.01;0.04;1.04;Negative
222352.00;-0.02;0.02;1.02;Negative
222401.00;-0.01;0.03;1.03;Negative
222451.00;-0.01;0.02;1.02;Negative
222500.00;-0.00;0.02;1.01;Negative
222551.00;-0.01;0.02;1.03;Negative
222601.00;0.00;0.01;1.02;Negative
222650.00;0.00;0.02;1.02;Negative
222700.00;-0.01;0.03;1.04;Negative
222750.00;-0.01;0.02;1.03;Negative
222801.00;-0.01;0.03;1.03;Negative
222851.00;-0.01;0.02;1.04;Negative
222901.00;-0.02;0.01;1.03;Negative
222951.00;-0.00;0.01;1.02;Negative
223001.00;-0.01;0.02;1.01;Negative
223052.00;-0.01;0.04;1.02;Negative
223101.00;0.00;0.01;1.02;Negative
223151.00;-0.02;0.01;1.02;Negative
223201.00;-0.00;0.03;1.04;Negative
223267.00;-0.01;0.03;1.03;Negative
223317.00;-0.02;0.02;1.03;Negative
223367.00;-0.01;0.01;1.03;Negative
223417.00;-0.00;0.02;1.03;Negative
223467.00;0.01;0.02;1.02;Negative
223517.00;-0.02;0.02;1.02;Negative
223566.00;-0.02;0.02;1.03;Negative
223617.00;-0.01;0.02;1.02;Negative
223667.00;-0.00;0.02;1.01;Negative
223716.00;-0.02;0.01;1.02;Negative
223767.00;-0.02;0.02;1.02;Negative
223818.00;0.00;0.02;1.04;Negative
223867.00;-0.01;0.02;1.03;Negative
223919.00;-0.02;0.02;1.04;Negative
223967.00;0.01;0.03;1.03;Negative
224017.00;-0.01;0.02;1.04;Negative
224085.00;-0.01;0.04;1.02;Negative
224132.00;-0.02;0.03;1.03;Negative
224184.00;0.01;0.02;1.03;Negative
224234.00;-0.01;0.02;1.03;Negative
224284.00;-0.01;0.03;1.02;Negative
224333.00;0.00;0.02;1.03;Negative
224383.00;-0.01;0.03;1.02;Negative
224433.00;0.00;0.03;1.02;Negative
224483.00;-0.01;0.01;1.02;Negative
224534.00;-0.01;0.03;1.04;Negative
224583.00;-0.01;0.03;1.02;Negative
224633.00;-0.01;0.02;1.04;Negative
224684.00;-0.00;0.02;1.02;Negative
224732.00;0.00;0.02;1.02;Negative
224784.00;-0.01;0.02;1.03;Negative
224849.00;0.00;0.03;1.03;Negative
224898.00;-0.00;0.02;1.02;Negative
224949.00;-0.00;0.02;1.02;Negative
224999.00;-0.02;0.02;1.02;Negative
225049.00;-0.01;0.02;1.02;Negative
225098.00;-0.01;0.02;1.02;Negative
225149.00;-0.01;0.03;1.02;Negative
225200.00;0.00;0.01;1.03;Negative
225250.00;0.01;0.03;1.01;Negative
225299.00;-0.01;0.02;1.03;Negative
225349.00;-0.02;0.02;1.02;Negative
225401.00;-0.01;0.02;1.02;Negative
225449.00;-0.00;0.01;0.99;Negative
225498.00;-0.01;0.03;1.03;Negative
225549.00;-0.01;0.02;1.02;Negative
225599.00;-0.01;0.01;1.02;Negative
225649.00;-0.00;0.01;1.01;Negative
225716.00;-0.01;0.02;1.03;Negative
225765.00;-0.01;0.02;1.03;Negative
225816.00;-0.02;0.02;1.03;Negative
225865.00;0.01;0.02;1.03;Negative
225916.00;-0.01;0.02;1.02;Negative
225966.00;-0.01;0.01;1.02;Negative
226015.00;-0.00;0.03;1.02;Negative
226065.00;-0.01;0.02;1.02;Negative
226116.00;-0.02;0.03;1.02;Negative
226165.00;-0.01;0.03;1.02;Negative
226216.00;-0.01;0.01;1.03;Negative
226265.00;-0.00;0.01;1.04;Negative
226315.00;-0.01;0.02;1.02;Negative
226364.00;0.00;0.01;1.02;Negative
226414.00;-0.01;0.03;1.04;Negative
