T;Ax;Ay;Az;CLASS
400720.00;-0.02;0.05;1.02;
400769.00;-0.01;0.05;1.01;
400820.00;-0.03;0.06;1.02;
400869.00;-0.03;0.05;1.02;
400920.00;-0.02;0.05;1.02;
400969.00;-0.00;0.05;1.03;
401021.00;-0.02;0.04;1.03;
401087.00;-0.02;0.05;1.02;
401136.00;-0.01;0.06;1.02;
401187.00;-0.02;0.04;1.04;
401235.00;-0.03;0.04;1.03;
401286.00;-0.03;0.05;1.03;
401338.00;-0.02;0.04;1.02;
401385.00;-0.03;0.05;1.02;
401435.00;-0.02;0.05;1.02;
401486.00;-0.01;0.06;1.02;
401536.00;-0.02;0.03;1.03;
401585.00;-0.02;0.05;1.02;
401636.00;-0.02;0.04;1.02;
401685.00;-0.02;0.05;1.02;
401735.00;-0.02;0.05;1.02;
401786.00;-0.03;0.06;1.02;
401852.00;-0.02;0.05;1.02;
401901.00;-0.03;0.04;1.02;
401952.00;-0.03;0.07;1.02;
402001.00;-0.03;0.04;1.02;
402052.00;-0.03;0.04;1.02;
402101.00;-0.02;0.05;1.02;
402152.00;-0.02;0.05;1.04;
402201.00;-0.01;0.05;1.02;
402251.00;-0.01;0.06;1.02;
402301.00;-0.01;0.05;1.03;
402351.00;-0.02;0.04;1.02;
402401.00;-0.02;0.05;1.03;
402452.00;-0.02;0.05;1.02;
402501.00;-0.00;0.05;1.03;
402553.00;-0.02;0.05;1.02;
402601.00;-0.01;0.05;1.03;
402652.00;-0.02;0.06;1.02;
402718.00;-0.02;0.05;1.02;
402769.00;-0.02;0.06;1.02;
402818.00;-0.01;0.05;1.02;
402868.00;-0.02;0.07;1.02;
402919.00;-0.02;0.06;1.01;
402968.00;-0.02;0.04;1.02;
403020.00;-0.01;0.06;1.02;
403068.00;-0.02;0.05;1.02;
403118.00;-0.02;0.06;1.03;
403168.00;-0.01;0.05;1.03;
403218.00;-0.02;0.05;1.02;
403267.00;-0.04;0.04;1.02;
403317.00;-0.02;0.05;1.03;
403367.00;-0.01;0.05;1.02;
403417.00;-0.02;0.04;1.02;
403485.00;-0.02;0.04;1.03;
403535.00;-0.02;0.05;1.02;
403584.00;-0.03;0.04;1.02;
403636.00;-0.01;0.06;1.02;
403685.00;-0.03;0.06;1.02;
403734.00;-0.02;0.04;1.02;
403784.00;-0.02;0.05;1.02;
403835.00;-0.03;0.05;1.02;
403884.00;-0.02;0.05;1.02;
403934.00;-0.02;0.05;1.03;
403984.00;-0.02;0.05;1.03;
404034.00;-0.02;0.04;1.03;
404084.00;-0.01;0.05;1.02;
404134.00;-0.03;0.05;1.02;
404184.00;-0.03;0.05;1.02;
404235.00;-0.01;0.06;1.02;
404284.00;-0.01;0.06;1.02;
404350.00;-0.02;0.05;1.02;
404385.00;-0.02;0.05;1.03;
404451.00;-0.02;0.03;1.02;
404500.00;-0.01;0.05;1.03;
404550.00;-0.03;0.05;1.03;
404600.00;-0.01;0.04;1.02;
404651.00;-0.02;0.05;1.03;
404700.00;-0.02;0.06;1.02;
404750.00;-0.02;0.05;1.01;
404800.00;-0.02;0.06;1.02;
404849.00;-0.03;0.04;1.02;
404899.00;-0.01;0.07;1.04;
404949.00;-0.04;0.05;1.03;
404999.00;-0.02;0.04;1.02;
405050.00;-0.02;0.06;1.03;
405100.00;-0.01;0.05;1.04;
405150.00;-0.02;0.06;1.02;
405217.00;-0.01;0.05;1.02;
405265.00;-0.02;0.05;1.04;
405316.00;-0.02;0.06;1.02;
405365.00;-0.02;0.06;1.02;
405416.00;-0.02;0.05;1.03;
405465.00;-0.02;0.04;1.02;
405516.00;-0.03;0.07;1.02;
405566.00;-0.01;0.05;1.04;
405616.00;-0.03;0.05;1.03;
405665.00;-0.03;0.07;1.03;
405716.00;-0.02;0.05;1.03;
405767.00;-0.02;0.06;1.01;
405816.00;-0.03;0.06;1.03;
405866.00;-0.01;0.05;1.03;
405917.00;-0.02;0.05;1.02;
405983.00;-0.01;0.05;1.02;
406032.00;-0.02;0.06;1.02;
406082.00;-0.01;0.04;1.03;
406132.00;-0.02;0.05;1.02;
406182.00;-0.03;0.05;1.02;
406232.00;-0.02;0.05;1.03;
406282.00;-0.02;0.06;1.02;
406332.00;-0.02;0.06;1.03;
406383.00;-0.03;0.04;1.03;
406432.00;-0.02;0.05;1.03;
406483.00;-0.02;0.05;1.02;
406533.00;-0.03;0.05;1.02;
406584.00;-0.02;0.05;1.02;
406633.00;-0.02;0.04;1.02;
406684.00;-0.01;0.04;1.02;
406732.00;-0.02;0.05;1.02;
406782.00;-0.01;0.06;1.01;
406832.00;-0.01;0.05;1.02;
406898.00;-0.03;0.05;1.03;
406950.00;-0.01;0.04;1.03;
406998.00;-0.02;0.04;1.02;
407049.00;-0.02;0.05;1.02;
407097.00;-0.01;0.05;1.02;
407149.00;-0.02;0.04;1.03;
407197.00;-0.02;0.04;1.02;
407249.00;-0.01;0.05;1.02;
407298.00;-0.01;0.06;1.01;
407348.00;-0.01;0.05;1.02;
407398.00;-0.03;0.04;1.02;
407449.00;-0.01;0.05;1.02;
407498.00;-0.02;0.06;1.03;
407548.00;-0.01;0.05;1.02;
407598.00;-0.03;0.05;1.03;
407648.00;-0.02;0.04;1.02;
407716.00;-0.02;0.05;1.03;
407765.00;-0.03;0.05;1.02;
407817.00;-0.02;0.05;1.03;
407864.00;-0.02;0.05;1.02;
407914.00;-0.02;0.06;1.03;
407964.00;-0.02;0.05;1.02;
408015.00;-0.02;0.06;1.02;
408064.00;-0.02;0.05;1.02;
408115.00;-0.00;0.05;1.03;
408165.00;-0.01;0.05;1.02;
408214.00;-0.02;0.04;1.03;
408264.00;-0.02;0.05;1.03;
408314.00;-0.00;0.05;1.02;
408365.00;-0.02;0.05;1.01;
408413.00;-0.01;0.05;1.03;
408464.00;-0.02;0.05;1.02;
408532.00;-0.03;0.06;1.02;
408580.00;-0.03;0.05;1.03;
408632.00;-0.03;0.04;1.01;
408681.00;-0.01;0.05;1.03;
408731.00;-0.02;0.04;1.03;
408780.00;-0.02;0.05;1.02;
408832.00;-0.04;0.05;1.02;
408880.00;-0.02;0.04;1.01;
408932.00;-0.00;0.04;1.02;
408979.00;-0.02;0.06;1.02;
409032.00;-0.02;0.05;1.03;
409081.00;-0.02;0.06;1.02;
409130.00;-0.02;0.04;1.02;
409181.00;-0.02;0.05;1.03;
409233.00;-0.03;0.04;1.02;
409280.00;-0.02;0.05;1.04;
409347.00;-0.02;0.04;1.03;
409398.00;-0.03;0.05;1.04;
409448.00;-0.02;0.06;1.03;
409501.00;-0.02;0.05;1.02;
409548.00;-0.02;0.06;1.03;
409599.00;-0.03;0.06;1.02;
409648.00;-0.01;0.06;1.03;
409698.00;-0.02;0.05;1.02;
409746.00;-0.02;0.05;1.03;
409798.00;-0.01;0.05;1.02;
409848.00;-0.02;0.05;1.02;
409898.00;-0.02;0.05;1.02;
409947.00;-0.02;0.06;1.02;
409997.00;-0.02;0.05;1.01;
410047.00;-0.01;0.05;1.02;
410097.00;-0.00;0.04;1.01;
410146.00;-0.02;0.06;1.02;
410197.00;-0.02;0.06;1.03;
410262.00;-0.02;0.05;1.02;
410311.00;-0.02;0.05;1.02;
410362.00;-0.02;0.08;1.02;
410412.00;-0.02;0.04;1.02;
410462.00;-0.01;0.06;1.00;
410512.00;-0.02;0.05;1.01;
410562.00;-0.01;0.06;1.02;
410611.00;-0.02;0.04;1.03;
410661.00;-0.01;0.06;1.03;
410711.00;-0.03;0.05;1.02;
410761.00;-0.01;0.06;1.03;
410811.00;-0.04;0.05;1.02;
410861.00;-0.02;0.05;1.03;
410911.00;-0.02;0.05;1.02;
410962.00;-0.02;0.06;1.02;
411028.00;-0.03;0.05;1.02;
411077.00;-0.02;0.05;1.03;
411127.00;-0.02;0.04;1.02;
411177.00;-0.02;0.06;1.02;
411228.00;-0.03;0.06;1.01;
411277.00;-0.01;0.04;1.03;
411328.00;-0.03;0.06;1.02;
411377.00;-0.02;0.04;1.02;
411428.00;-0.02;0.05;1.03;
411478.00;-0.02;0.05;1.03;
411528.00;-0.02;0.06;1.02;
411577.00;-0.01;0.06;1.01;
411627.00;-0.03;0.06;1.03;
411678.00;-0.01;0.05;1.02;
411729.00;-0.01;0.05;1.03;
411778.00;-0.02;0.06;1.02;
411845.00;-0.02;0.05;1.04;
411894.00;0.00;0.05;1.03;
411945.00;-0.03;0.05;1.02;
411997.00;-0.02;0.05;1.02;
412044.00;-0.01;0.05;1.01;
412094.00;-0.02;0.05;1.02;
412144.00;-0.02;0.07;1.01;
412195.00;-0.02;0.05;1.03;
412245.00;-0.01;0.05;1.02;
412296.00;-0.02;0.04;1.03;
412343.00;-0.02;0.05;1.02;
412394.00;-0.02;0.05;1.01;
412443.00;-0.02;0.04;1.02;
412494.00;-0.02;0.06;1.01;
412544.00;-0.02;0.06;1.03;
412611.00;-0.03;0.06;1.03;
412661.00;-0.02;0.05;1.02;
412710.00;-0.01;0.05;1.03;
412763.00;-0.03;0.06;1.02;
412811.00;-0.02;0.06;1.02;
412861.00;-0.02;0.04;1.01;
412911.00;-0.09;0.07;1.02;
412961.00;-0.03;0.05;1.01;
413009.00;-0.03;0.05;1.04;
413060.00;-0.03;0.05;1.03;
413109.00;-0.02;0.05;1.02;
413159.00;-0.02;0.05;1.01;
413209.00;-0.02;0.04;1.02;
413260.00;-0.02;0.05;1.03;
413309.00;-0.01;0.05;1.02;
413359.00;-0.02;0.05;1.02;
413409.00;-0.02;0.05;1.02;
413475.00;-0.01;0.05;1.02;
413526.00;-0.02;0.05;1.02;
413576.00;-0.03;0.05;1.03;
413626.00;-0.02;0.06;1.02;
413676.00;-0.03;0.05;1.03;
413726.00;-0.03;0.04;1.02;
413777.00;-0.03;0.05;1.01;
413828.00;-0.03;0.05;1.03;
413875.00;-0.01;0.05;1.03;
413926.00;-0.02;0.04;1.03;
413975.00;-0.03;0.04;1.02;
414027.00;-0.02;0.06;1.01;
414075.00;-0.02;0.05;1.02;
414127.00;-0.02;0.04;1.02;
414176.00;-0.03;0.04;1.02;
414226.00;-0.02;0.05;1.01;
414276.00;-0.02;0.05;1.01;
414343.00;-0.02;0.05;1.03;
414393.00;-0.03;0.05;1.02;
414442.00;-0.01;0.05;1.02;
414493.00;-0.03;0.04;1.03;
414543.00;-0.01;0.06;1.02;
414592.00;-0.01;0.04;1.02;
414641.00;-0.02;0.06;1.02;
414691.00;-0.02;0.05;1.02;
414741.00;-0.01;0.04;1.03;
414792.00;-0.02;0.05;1.03;
414841.00;-0.01;0.06;1.03;
414891.00;-0.02;0.05;1.02;
414941.00;-0.02;0.05;1.03;
414992.00;-0.02;0.05;1.02;
415041.00;-0.03;0.06;1.02;
415092.00;-0.02;0.05;1.02;
415158.00;-0.02;0.05;1.02;
415207.00;-0.02;0.05;1.03;
415258.00;-0.02;0.04;1.02;
415307.00;-0.01;0.05;1.03;
415358.00;-0.01;0.06;1.01;
415407.00;-0.02;0.05;1.03;
415458.00;-0.02;0.04;1.03;
415508.00;-0.01;0.04;1.03;
415559.00;-0.02;0.05;1.02;
415608.00;-0.01;0.05;1.01;
415658.00;-0.03;0.04;1.02;
415707.00;-0.01;0.06;1.01;
415759.00;-0.02;0.05;1.03;
415808.00;-0.02;0.06;1.02;
415858.00;-0.02;0.04;1.03;
415908.00;-0.02;0.05;1.02;
415973.00;-0.02;0.06;1.02;
416024.00;-0.02;0.05;1.01;
416074.00;-0.03;0.06;1.03;
416124.00;-0.01;0.06;1.03;
416173.00;-0.02;0.05;1.03;
416224.00;-0.02;0.06;1.01;
416273.00;-0.02;0.04;1.02;
416326.00;-0.02;0.04;1.02;
416374.00;-0.02;0.05;1.01;
416423.00;-0.03;0.05;1.03;
416473.00;-0.02;0.05;1.03;
416524.00;-0.03;0.05;1.03;
416573.00;-0.02;0.04;1.03;
416624.00;-0.01;0.05;1.03;
416674.00;-0.03;0.05;1.02;
416724.00;-0.03;0.07;1.03;
416774.00;-0.01;0.05;1.02;
416841.00;-0.03;0.05;1.01;
416890.00;-0.02;0.05;1.03;
416940.00;-0.01;0.05;1.02;
416989.00;-0.02;0.06;1.02;
417039.00;-0.02;0.05;1.02;
417090.00;-0.01;0.05;1.02;
417139.00;-0.02;0.05;1.02;
417191.00;-0.02;0.06;1.03;
417239.00;-0.02;0.04;1.04;
417291.00;-0.01;0.05;1.01;
417339.00;-0.01;0.05;1.01;
417391.00;-0.03;0.05;1.04;
417440.00;-0.02;0.04;1.02;
417490.00;-0.02;0.05;1.02;
417539.00;-0.01;0.06;1.03;
417605.00;-0.01;0.05;1.03;
417657.00;-0.01;0.06;1.01;
417707.00;-0.03;0.06;1.02;
417759.00;-0.03;0.05;1.02;
417805.00;-0.01;0.05;1.02;
417858.00;-0.01;0.05;1.04;
417907.00;-0.02;0.06;1.03;
417955.00;-0.03;0.04;1.03;
418005.00;-0.02;0.06;1.02;
418056.00;-0.02;0.04;1.01;
418106.00;-0.03;0.05;1.02;
418156.00;-0.02;0.06;1.03;
418206.00;-0.01;0.04;1.02;
418257.00;-0.01;0.04;1.02;
418306.00;-0.02;0.04;1.03;
418357.00;-0.02;0.05;1.03;
418422.00;-0.02;0.03;1.02;
418473.00;-0.02;0.04;1.03;
418522.00;-0.03;0.05;1.01;
418571.00;-0.02;0.05;1.03;
418622.00;-0.02;0.05;1.02;
418671.00;-0.02;0.07;1.02;
418724.00;-0.02;0.05;1.02;
418772.00;-0.02;0.04;1.01;
418823.00;-0.02;0.04;1.02;
418872.00;-0.02;0.04;1.01;
418922.00;-0.01;0.04;1.01;
418972.00;-0.01;0.04;1.03;
419022.00;-0.02;0.04;1.03;
419071.00;-0.03;0.05;1.02;
419121.00;-0.02;0.05;1.01;
419171.00;-0.02;0.06;1.02;
419221.00;-0.03;0.05;1.02;
419288.00;-0.02;0.04;1.03;
419337.00;-0.02;0.05;1.01;
419389.00;-0.01;0.05;1.02;
419437.00;-0.01;0.06;1.03;
419488.00;-0.02;0.05;1.03;
419537.00;-0.02;0.05;1.03;
419588.00;-0.03;0.06;1.02;
419637.00;-0.01;0.06;1.03;
419687.00;-0.02;0.06;1.03;
419737.00;-0.03;0.06;1.03;
419788.00;-0.01;0.05;1.01;
419837.00;-0.01;0.05;1.02;
419888.00;-0.03;0.05;1.03;
419937.00;-0.03;0.05;1.02;
419988.00;-0.02;0.06;1.02;
420037.00;-0.02;0.05;1.02;
420089.00;-0.04;0.05;1.03;
420155.00;-0.03;0.06;1.02;
420203.00;-0.03;0.04;1.02;
420255.00;-0.02;0.04;1.02;
420303.00;-0.02;0.05;1.03;
420354.00;-0.02;0.06;1.02;
420403.00;-0.01;0.05;1.02;
420453.00;-0.02;0.05;1.02;
420504.00;-0.03;0.06;1.02;
420556.00;-0.02;0.04;1.03;
420604.00;-0.03;0.05;1.02;
420654.00;-0.02;0.06;1.03;
420703.00;-0.02;0.05;1.02;
420754.00;-0.01;0.05;1.02;
420803.00;-0.02;0.05;1.03;
420854.00;-0.01;0.06;1.03;
420921.00;-0.02;0.05;1.03;
420970.00;-0.03;0.05;1.04;
421019.00;-0.02;0.04;1.03;
421070.00;-0.02;0.04;1.02;
421120.00;-0.01;0.05;1.02;
421170.00;-0.03;0.05;1.04;
421221.00;-0.01;0.04;1.01;
421270.00;-0.01;0.05;1.01;
421320.00;-0.02;0.04;1.02;
421369.00;-0.02;0.05;1.02;
421420.00;-0.01;0.06;1.04;
421469.00;-0.01;0.04;1.02;
421520.00;-0.02;0.06;1.03;
421569.00;-0.01;0.06;1.03;
421619.00;-0.01;0.05;1.02;
421669.00;-0.02;0.05;1.02;
421735.00;-0.02;0.06;1.04;
421786.00;-0.03;0.06;1.02;
421835.00;-0.02;0.05;1.02;
421885.00;-0.02;0.04;1.02;
421935.00;-0.01;0.04;1.03;
421985.00;-0.02;0.06;1.02;
422035.00;-0.01;0.05;1.04;
422085.00;-0.02;0.06;1.03;
422135.00;-0.01;0.05;1.02;
422186.00;-0.01;0.06;1.03;
422235.00;-0.02;0.05;1.04;
422286.00;-0.02;0.06;1.03;
422335.00;-0.01;0.06;1.03;
422387.00;-0.02;0.05;1.02;
422435.00;-0.02;0.05;1.03;
422485.00;-0.01;0.05;1.02;
422552.00;-0.03;0.04;1.01;
422586.00;-0.00;0.05;1.02;
422653.00;-0.02;0.05;1.03;
422702.00;-0.02;0.06;1.03;
422754.00;-0.02;0.05;1.02;
422802.00;-0.02;0.05;1.01;
422853.00;-0.02;0.05;1.02;
422902.00;-0.02;0.05;1.02;
422953.00;-0.02;0.05;1.02;
423003.00;-0.02;0.05;1.02;
423052.00;-0.02;0.05;1.03;
423102.00;-0.01;0.04;1.02;
423152.00;-0.02;0.06;1.03;
423203.00;-0.02;0.05;1.02;
423252.00;-0.01;0.05;1.03;
423301.00;-0.01;0.06;1.01;
423353.00;-0.03;0.06;1.02;
423402.00;-0.02;0.04;1.01;
423467.00;-0.04;0.04;1.02;
423518.00;-0.01;0.04;1.02;
423568.00;-0.02;0.06;1.02;
423618.00;-0.02;0.05;1.03;
423669.00;-0.03;0.06;1.03;
423720.00;-0.01;0.05;1.03;
423768.00;-0.01;0.06;1.02;
423820.00;-0.02;0.04;1.02;
423868.00;-0.02;0.05;1.02;
423919.00;-0.01;0.05;1.01;
423968.00;-0.00;0.06;1.02;
424020.00;-0.02;0.05;1.03;
424067.00;-0.02;0.05;1.03;
424118.00;-0.01;0.05;1.02;
424167.00;-0.02;0.04;1.03;
424218.00;-0.02;0.05;1.03;
424284.00;-0.03;0.07;1.02;
424333.00;-0.01;0.06;1.03;
424384.00;-0.02;0.06;1.02;
424434.00;-0.01;0.04;1.02;
424484.00;-0.02;0.06;1.02;
424534.00;-0.02;0.06;1.03;
424583.00;-0.02;0.06;1.02;
424633.00;-0.02;0.06;1.02;
424684.00;-0.01;0.04;1.02;
424733.00;-0.04;0.04;1.02;
424784.00;-0.02;0.06;1.00;
424834.00;-0.02;0.04;1.02;
424886.00;-0.02;0.04;1.03;
424934.00;-0.02;0.06;1.03;
424985.00;-0.01;0.06;1.03;
425035.00;-0.01;0.05;1.03;
425086.00;-0.01;0.05;1.02;
425152.00;-0.02;0.05;1.04;
425199.00;-0.01;0.05;1.04;
425251.00;-0.03;0.06;1.02;
425302.00;-0.02;0.06;1.02;
425350.00;-0.03;0.05;1.03;
425400.00;-0.02;0.05;1.02;
425450.00;-0.03;0.05;1.03;
425500.00;-0.02;0.06;1.02;
425550.00;-0.02;0.05;1.01;
425599.00;-0.01;0.03;1.02;
425650.00;-0.01;0.06;1.01;
425699.00;-0.02;0.04;1.02;
425750.00;-0.03;0.05;1.02;
425799.00;-0.02;0.06;1.02;
425851.00;-0.02;0.06;1.02;
425900.00;-0.02;0.06;1.01;
425951.00;-0.02;0.05;1.03;
426016.00;-0.01;0.04;1.03;
426065.00;-0.02;0.04;1.03;
426118.00;-0.02;0.04;1.03;
426165.00;-0.03;0.04;1.02;
426218.00;-0.02;0.04;1.03;
426266.00;-0.03;0.06;1.02;
426318.00;-0.02;0.06;1.03;
426365.00;-0.01;0.05;1.02;
426417.00;-0.01;0.06;1.01;
426465.00;-0.02;0.05;1.03;
426515.00;-0.02;0.05;1.02;
426565.00;-0.02;0.05;1.02;
426616.00;-0.01;0.06;1.02;
426665.00;-0.02;0.07;1.02;
426717.00;-0.02;0.05;1.02;
426783.00;-0.01;0.06;1.03;
426817.00;-0.01;0.05;1.02;
426883.00;-0.03;0.05;1.02;
426933.00;-0.02;0.06;1.02;
426983.00;-0.02;0.06;1.02;
427033.00;-0.01;0.05;1.03;
427082.00;-0.02;0.05;1.02;
427132.00;-0.03;0.06;1.04;
427183.00;-0.02;0.05;1.02;
427233.00;-0.02;0.05;1.02;
427283.00;-0.01;0.06;1.02;
427333.00;-0.02;0.05;1.02;
427383.00;-0.02;0.05;1.02;
427431.00;-0.03;0.05;1.01;
427484.00;-0.01;0.04;1.03;
427549.00;-0.03;0.04;1.03;
427597.00;-0.01;0.06;1.02;
427648.00;-0.02;0.05;1.02;
427699.00;-0.02;0.06;1.02;
427749.00;-0.02;0.05;1.02;
427797.00;-0.03;0.06;1.02;
427848.00;-0.01;0.05;1.01;
427897.00;-0.03;0.06;1.03;
427948.00;-0.02;0.06;1.04;
427998.00;-0.02;0.04;1.03;
428049.00;-0.01;0.05;1.02;
428098.00;-0.03;0.06;1.01;
428148.00;-0.02;0.05;1.03;
428199.00;-0.01;0.04;1.02;
428248.00;-0.01;0.05;1.02;
428299.00;-0.02;0.05;1.02;
428350.00;-0.01;0.05;1.01;
428415.00;-0.00;0.06;1.02;
428465.00;-0.01;0.06;1.03;
428517.00;-0.01;0.05;1.03;
428564.00;-0.03;0.05;1.02;
428615.00;-0.02;0.06;1.02;
428664.00;-0.02;0.06;1.01;
428715.00;-0.01;0.05;1.02;
428763.00;-0.02;0.05;1.01;
428818.00;-0.01;0.04;1.03;
428864.00;-0.02;0.04;1.03;
428916.00;-0.03;0.05;1.03;
428964.00;-0.02;0.05;1.02;
429013.00;-0.02;0.06;1.02;
429065.00;-0.02;0.05;1.03;
429115.00;-0.01;0.05;1.02;
429163.00;-0.02;0.05;1.03;
429214.00;-0.03;0.05;1.03;
429281.00;-0.02;0.05;1.02;
429330.00;-0.02;0.05;1.03;
429381.00;-0.01;0.05;1.02;
429431.00;-0.03;0.05;1.02;
429480.00;-0.02;0.04;1.03;
429530.00;-0.03;0.04;1.02;
429581.00;-0.03;0.06;1.03;
429631.00;-0.01;0.05;1.02;
429682.00;-0.01;0.05;1.01;
429730.00;-0.01;0.04;1.02;
429780.00;-0.02;0.06;1.02;
429829.00;-0.03;0.05;1.03;
429880.00;-0.01;0.05;1.02;
429929.00;-0.02;0.04;1.02;
429982.00;-0.01;0.05;1.02;
430046.00;-0.02;0.06;1.03;
430096.00;-0.01;0.05;1.02;
430146.00;-0.04;0.06;1.02;
430197.00;-0.02;0.06;1.02;
430246.00;-0.03;0.06;1.02;
430295.00;-0.02;0.04;1.03;
430346.00;-0.02;0.05;1.02;
430396.00;-0.02;0.05;1.02;
430446.00;-0.02;0.05;1.03;
430495.00;-0.02;0.05;1.02;
430546.00;-0.01;0.06;1.03;
430595.00;-0.02;0.06;1.02;
430646.00;-0.02;0.05;1.03;
430695.00;-0.02;0.05;1.03;
430745.00;-0.02;0.05;1.02;
430795.00;-0.01;0.05;1.03;
430862.00;-0.02;0.05;1.02;
430913.00;-0.02;0.04;1.02;
430961.00;-0.02;0.06;1.02;
431012.00;-0.02;0.06;1.02;
431062.00;-0.01;0.05;1.02;
431112.00;-0.02;0.06;1.03;
431161.00;-0.02;0.05;1.02;
431212.00;-0.03;0.05;1.00;
431261.00;-0.02;0.04;1.02;
431312.00;-0.02;0.06;1.03;
431361.00;-0.02;0.05;1.03;
431412.00;-0.01;0.05;1.02;
431461.00;-0.02;0.03;1.03;
431511.00;-0.02;0.05;1.02;
431562.00;-0.02;0.04;1.02;
431612.00;-0.01;0.05;1.01;
431661.00;-0.02;0.04;1.01;
431712.00;-0.02;0.06;1.02;
431779.00;-0.01;0.05;1.03;
431827.00;-0.02;0.05;1.02;
431878.00;-0.02;0.05;1.03;
431928.00;-0.01;0.06;1.02;
431978.00;-0.02;0.06;1.03;
432027.00;-0.02;0.05;1.02;
432077.00;-0.02;0.05;1.03;
432129.00;-0.01;0.05;1.02;
432179.00;-0.02;0.04;1.03;
432228.00;-0.03;0.06;1.02;
432277.00;-0.03;0.05;1.02;
432327.00;-0.01;0.06;1.02;
432377.00;-0.02;0.04;1.03;
432428.00;-0.02;0.05;1.03;
432477.00;-0.01;0.06;1.02;
432545.00;-0.02;0.05;1.02;
432594.00;-0.01;0.05;1.02;
432644.00;-0.02;0.06;1.01;
432693.00;-0.02;0.07;1.03;
432744.00;-0.03;0.05;1.03;
432793.00;-0.01;0.04;1.02;
432843.00;-0.01;0.07;1.02;
432894.00;-0.02;0.05;1.02;
432944.00;-0.02;0.04;1.02;
432993.00;-0.02;0.06;1.03;
433044.00;-0.02;0.04;1.02;
433092.00;-0.02;0.06;1.02;
433144.00;-0.03;0.05;1.01;
433193.00;-0.02;0.07;1.04;
433243.00;-0.01;0.04;1.03;
433294.00;-0.02;0.05;1.02;
433344.00;-0.02;0.05;1.01;
433410.00;-0.01;0.04;1.03;
433460.00;-0.02;0.06;1.01;
433511.00;-0.02;0.04;1.02;
433560.00;-0.02;0.04;1.03;
433611.00;-0.03;0.07;1.03;
433660.00;-0.02;0.06;1.02;
433710.00;-0.02;0.05;1.03;
433759.00;-0.03;0.06;1.02;
433809.00;-0.02;0.05;1.03;
433859.00;-0.02;0.05;1.03;
433910.00;-0.01;0.06;1.02;
433960.00;-0.02;0.07;1.01;
434011.00;-0.01;0.05;1.02;
434060.00;-0.01;0.05;1.03;
434111.00;-0.02;0.05;1.02;
434177.00;-0.02;0.06;1.02;
434211.00;-0.01;0.05;1.02;
434276.00;-0.02;0.06;1.03;
434326.00;-0.03;0.04;1.01;
434376.00;-0.02;0.05;1.04;
434425.00;-0.01;0.07;1.02;
434476.00;-0.02;0.05;1.02;
434525.00;-0.01;0.05;1.01;
434576.00;-0.01;0.05;1.03;
434625.00;-0.03;0.05;1.02;
434677.00;-0.02;0.06;1.02;
434726.00;-0.02;0.07;1.03;
434776.00;-0.03;0.06;1.02;
434826.00;-0.01;0.05;1.02;
434876.00;-0.02;0.05;1.02;
434925.00;-0.02;0.04;1.02;
434976.00;-0.03;0.07;1.02;
435026.00;-0.02;0.06;1.03;
435092.00;-0.02;0.05;1.02;
435141.00;-0.02;0.05;1.03;
435191.00;-0.03;0.05;1.03;
435243.00;-0.01;0.06;1.04;
435291.00;-0.01;0.04;1.03;
435342.00;-0.02;0.06;1.02;
435391.00;-0.01;0.05;1.02;
435443.00;-0.02;0.06;1.02;
435493.00;-0.02;0.04;1.03;
435542.00;-0.01;0.05;1.03;
435591.00;-0.01;0.05;1.03;
435641.00;-0.01;0.07;1.02;
435692.00;-0.02;0.05;1.01;
435742.00;-0.03;0.04;1.01;
435791.00;-0.02;0.06;1.01;
435857.00;-0.03;0.04;1.01;
435908.00;-0.03;0.05;1.03;
435958.00;-0.02;0.06;1.01;
436009.00;-0.01;0.06;1.03;
436058.00;-0.03;0.06;1.03;
436108.00;-0.02;0.05;1.02;
436157.00;-0.02;0.05;1.02;
436207.00;-0.01;0.03;1.03;
436257.00;-0.02;0.05;1.00;
436307.00;-0.02;0.05;1.03;
436358.00;-0.02;0.05;1.03;
436410.00;-0.02;0.06;1.02;
436458.00;-0.03;0.04;1.02;
436507.00;-0.03;0.04;1.02;
436556.00;-0.03;0.04;1.02;
436608.00;-0.02;0.05;1.02;
436674.00;-0.02;0.04;1.02;
436723.00;-0.01;0.05;1.00;
436774.00;-0.01;0.06;1.04;
436823.00;-0.02;0.05;1.02;
436874.00;-0.01;0.05;1.03;
436923.00;-0.02;0.05;1.02;
436973.00;-0.02;0.05;1.01;
437023.00;-0.02;0.05;1.02;
437073.00;-0.02;0.06;1.02;
437123.00;-0.02;0.05;1.03;
437173.00;-0.02;0.06;1.01;
437222.00;-0.01;0.05;1.01;
437275.00;-0.02;0.05;1.02;
437323.00;-0.02;0.06;1.02;
437373.00;-0.02;0.04;1.03;
437440.00;-0.03;0.04;1.02;
437474.00;-0.01;0.06;1.03;
437540.00;-0.03;0.06;1.02;
437589.00;-0.02;0.05;1.02;
437641.00;-0.03;0.04;1.03;
437690.00;-0.03;0.06;1.01;
437740.00;-0.03;0.04;1.02;
437789.00;-0.03;0.05;1.01;
437833.00;-0.01;0.04;1.02;
437891.00;-0.01;0.05;1.02;
437941.00;-0.03;0.05;1.03;
437990.00;-0.02;0.05;1.02;
438039.00;-0.02;0.05;1.03;
438090.00;-0.02;0.05;1.02;
438139.00;-0.03;0.06;1.03;
